method,display_method,seed,family,n_test_manifest,candidate_slates,missing_candidate_slates,cover,sys1,sys3,sys5,sys10,mrr,ndcg10,temperature_n,temperature_mae,temperature_within_5c,temperature_within_10c,temperature_within_20c,selected_route_weight
product_naive_bayes,B1 Product-Bernoulli Naive Bayes,0,Beckmann,235,232,3,0.15319148936170213,0.00851063829787234,0.05106382978723404,0.05531914893617021,0.0851063829787234,0.03683962402074174,0.04442539636187734,0,,,,,1.5
product_naive_bayes,B1 Product-Bernoulli Naive Bayes,0,Buchwald-HartwigCross-Coupling,1099,1098,1,0.3612374886260237,0.0718835304822566,0.13193812556869883,0.16196542311191994,0.21747042766151048,0.11866286346076808,0.1369356460987254,0,,,,,1.0
product_naive_bayes,B1 Product-Bernoulli Naive Bayes,0,Chan_LamCoupling,390,390,0,0.5205128205128206,0.15128205128205127,0.26153846153846155,0.32051282051282054,0.39487179487179486,0.22660978499444648,0.2610282075801224,0,,,,,1.0
product_naive_bayes,B1 Product-Bernoulli Naive Bayes,0,DielsAlder,762,742,20,0.20078740157480315,0.06167979002624671,0.0905511811023622,0.11154855643044619,0.1272965879265092,0.0839913747282722,0.09091288798274882,0,,,,,1.0
product_naive_bayes,B1 Product-Bernoulli Naive Bayes,0,Friedel-CraftsAcylation,475,473,2,0.4673684210526316,0.2105263157894737,0.2947368421052632,0.32,0.35157894736842105,0.2612445994331565,0.2698180289006397,0,,,,,0.25
product_naive_bayes,B1 Product-Bernoulli Naive Bayes,0,Friedel-CraftsAlkylation,899,898,1,0.19799777530589543,0.04226918798665183,0.06229143492769744,0.0778642936596218,0.11234705228031146,0.06183668481612748,0.07060860806518979,0,,,,,1.0
