family,seed,n_queries,cover,sys1,sys3,sys5,sys10,mrr,ndcg10,temp_n,temp_mae,temp_within_5c,temp_within_10c,temp_within_20c,model,route10
Buchwald-HartwigCross-Coupling,2,1099,0.26387625113739765,0.039126478616924476,0.0718835304822566,0.09827115559599636,0.1364877161055505,0.06993735897694651,0.08085395564534929,0,,,,,B4_ReactionGCNN,0.6032757051865332
Buchwald-HartwigCross-Coupling,0,1099,0.41128298453139217,0.14103730664240216,0.23020928116469516,0.27024567788899,0.3130118289353958,0.19912758570053354,0.2199731300890951,0,,,,,Without_KNN,0.6032757051865332
Buchwald-HartwigCross-Coupling,1,1099,0.42766151046405826,0.17743403093721566,0.2584167424931756,0.29026387625113736,0.3448589626933576,0.23162116602755065,0.2526424959362771,0,,,,,Without_KNN,0.6032757051865332
Buchwald-HartwigCross-Coupling,2,1099,0.42311191992720654,0.1492265696087352,0.23020928116469516,0.2747952684258416,0.3148316651501365,0.20547760195503106,0.22541523788759307,0,,,,,Without_KNN,0.6032757051865332
Buchwald-HartwigCross-Coupling,0,1099,0.5095541401273885,0.2829845313921747,0.3666969972702457,0.40491355777979976,0.43585077343039125,0.3378898298787359,0.34970896496352794,0,,,,,Without_ReaFNN,0.6032757051865332
Buchwald-HartwigCross-Coupling,1,1099,0.5095541401273885,0.2802547770700637,0.3685168334849864,0.40127388535031844,0.4313011828935395,0.33524665165241896,0.347003841630294,0,,,,,Without_ReaFNN,0.6032757051865332
Buchwald-HartwigCross-Coupling,2,1099,0.5095541401273885,0.28116469517743403,0.3666969972702457,0.4021838034576888,0.4313011828935395,0.33517042088392224,0.3466560851576769,0,,,,,Without_ReaFNN,0.6032757051865332
Chan_LamCoupling,0,390,0.6512820512820513,0.2512820512820513,0.4025641025641026,0.4641025641025641,0.5435897435897435,0.3457700929951523,0.37911923249303847,238,6.126568015966387,0.6302521008403361,0.8529411764705882,0.9411764705882353,ProSys,0.7
Chan_LamCoupling,0,390,0.6512820512820513,0.36923076923076925,0.4641025641025641,0.48205128205128206,0.5076923076923077,0.42246853836975073,0.43457996902273405,0,,,,,Without_LTR,0.7
Chan_LamCoupling,0,390,0.6512820512820513,0.2512820512820513,0.4025641025641026,0.4641025641025641,0.5435897435897435,0.3457700929951523,0.37911923249303847,238,6.950175574789917,0.6050420168067226,0.7899159663865546,0.9327731092436975,Without_RGNN_temperature,0.7
Chan_LamCoupling,1,390,0.6512820512820513,0.2717948717948718,0.4256410256410256,0.4717948717948718,0.5307692307692308,0.36201707299951313,0.38946334527724275,239,5.7851175903765695,0.6694560669456067,0.8577405857740585,0.9539748953974896,ProSys,0.7
Chan_LamCoupling,1,390,0.6512820512820513,0.36153846153846153,0.45384615384615384,0.48205128205128206,0.5076923076923077,0.4165027160975431,0.4281135300200469,0,,,,,Without_LTR,0.7
Chan_LamCoupling,1,390,0.6512820512820513,0.2717948717948718,0.4256410256410256,0.4717948717948718,0.5307692307692308,0.36201707299951313,0.38946334527724275,239,7.231482660669455,0.5941422594142259,0.7740585774058577,0.9330543933054394,Without_RGNN_temperature,0.7
Chan_LamCoupling,2,390,0.6512820512820513,0.24615384615384617,0.43333333333333335,0.49230769230769234,0.5307692307692308,0.35264462252181367,0.38012065300503284,238,5.722050915966386,0.680672268907563,0.8529411764705882,0.9495798319327731,ProSys,0.7
Chan_LamCoupling,2,390,0.6512820512820513,0.35384615384615387,0.4564102564102564,0.49230769230769234,0.5128205128205128,0.4154312833102609,0.4294254055716396,0,,,,,Without_LTR,0.7
Chan_LamCoupling,2,390,0.6512820512820513,0.24615384615384617,0.43333333333333335,0.49230769230769234,0.5307692307692308,0.35264462252181367,0.38012065300503284,238,7.16401538487395,0.6008403361344538,0.7815126050420168,0.9285714285714286,Without_RGNN_temperature,0.7
Chan_LamCoupling,0,390,0.45897435897435895,0.13846153846153847,0.2282051282051282,0.2743589743589744,0.35128205128205126,0.2039492504412798,0.23378427612088024,0,,,,,B1_ProductNB,0.7
Chan_LamCoupling,0,390,0.5307692307692308,0.1076923076923077,0.22564102564102564,0.2923076923076923,0.382051282051282,0.1920719246974475,0.22872488664828405,0,,,,,B2_ProductGNN,0.7
Chan_LamCoupling,0,390,0.6205128205128205,0.3153846153846154,0.4153846153846154,0.45384615384615384,0.49230769230769234,0.3806102698380025,0.4000392848434449,226,7.369173842193806,0.6327433628318584,0.8230088495575221,0.9070796460176991,B3_SequentialFNN,0.7
Chan_LamCoupling,0,390,0.48717948717948717,0.10512820512820513,0.19487179487179487,0.23076923076923078,0.30512820512820515,0.17295438155448423,0.19406118775487355,0,,,,,B4_ReactionGCNN,0.7
Chan_LamCoupling,1,390,0.5461538461538461,0.1,0.2205128205128205,0.26153846153846155,0.36153846153846153,0.18477701263145854,0.21735731069057063,0,,,,,B2_ProductGNN,0.7
Chan_LamCoupling,1,390,0.6102564102564103,0.2743589743589744,0.3641025641025641,0.4256410256410256,0.4794871794871795,0.34212400545833527,0.3644208457682199,221,8.308444453580346,0.5520361990950227,0.7737556561085973,0.9095022624434389,B3_SequentialFNN,0.7
Chan_LamCoupling,1,390,0.44871794871794873,0.11282051282051282,0.18461538461538463,0.22564102564102564,0.3128205128205128,0.1709844756924533,0.19383125310279406,0,,,,,B4_ReactionGCNN,0.7
Chan_LamCoupling,2,390,0.4948717948717949,0.08717948717948718,0.1717948717948718,0.2205128205128205,0.30256410256410254,0.1552811030200959,0.17882001708560943,0,,,,,B2_ProductGNN,0.7
Chan_LamCoupling,2,390,0.6256410256410256,0.2846153846153846,0.3974358974358974,0.43846153846153846,0.5025641025641026,0.356191688587272,0.38369971134618075,228,7.656197064801266,0.6271929824561403,0.7850877192982456,0.9035087719298246,B3_SequentialFNN,0.7
Chan_LamCoupling,2,390,0.5025641025641026,0.11025641025641025,0.20256410256410257,0.26153846153846155,0.3487179487179487,0.18006783436851995,0.2117541230540102,0,,,,,B4_ReactionGCNN,0.7
Chan_LamCoupling,0,390,0.5923076923076923,0.24102564102564103,0.36666666666666664,0.4230769230769231,0.4846153846153846,0.32358131055026446,0.3498680202352715,0,,,,,Without_KNN,0.7
Chan_LamCoupling,1,390,0.5948717948717949,0.26153846153846155,0.3871794871794872,0.4282051282051282,0.47435897435897434,0.3402013289858551,0.36138881906182585,0,,,,,Without_KNN,0.7
Chan_LamCoupling,2,390,0.6,0.19230769230769232,0.3564102564102564,0.4230769230769231,0.46923076923076923,0.28994485719741725,0.3224557137759531,0,,,,,Without_KNN,0.7
Chan_LamCoupling,0,390,0.6333333333333333,0.34615384615384615,0.4282051282051282,0.45384615384615384,0.5102564102564102,0.40448707689412844,0.41248296005332213,0,,,,,Without_ReaFNN,0.7
Chan_LamCoupling,1,390,0.6333333333333333,0.3076923076923077,0.39487179487179486,0.4358974358974359,0.4897435897435897,0.3702230476386256,0.3789143151885106,0,,,,,Without_ReaFNN,0.7
Chan_LamCoupling,2,390,0.6333333333333333,0.31794871794871793,0.41025641025641024,0.44871794871794873,0.49743589743589745,0.38256820194487,0.3928025709013465,0,,,,,Without_ReaFNN,0.7
DielsAlder,0,762,0.30971128608923887,0.1036745406824147,0.17454068241469817,0.19816272965879264,0.23228346456692914,0.14842814152727418,0.16083525455036932,183,16.522235952677597,0.2786885245901639,0.4426229508196721,0.7213114754098361,ProSys,0.33727034120734906
