arm,seed,family_count,n_test_manifest,candidate_slates,missing_candidate_slates,route_at_10,candidate_recall,sys_at_1,sys_at_3,sys_at_5,sys_at_10,mrr,ndcg_at_10
no_xgb_ltr,0,6,3860,3833,27,0.6319595591212834,0.5409776726709034,0.2458010886008932,0.3258189922593297,0.3403202868662527,0.3584307478696082,0.2931564520511304,0.30027655029139155
no_xgb_ltr,1,6,3860,3833,27,0.6319595591212834,0.5429403910340526,0.24416219507905867,0.3220394780859949,0.3407231455202655,0.36094992438508927,0.2922611103394264,0.3002263814672825
no_xgb_ltr,2,6,3860,3833,27,0.6319595591212834,0.5438622040207258,0.24447698484162803,0.31894700377470886,0.34049034039614123,0.3614783313234056,0.29178656029662614,0.2992888312723994
