family,rr1,rr3,rr5,rr10,pool_route_coverage,pool_context_coverage,pool_coverage,sys1,sys3,sys5,sys10,ndcg10,mrr,temp_n,temp_mae,temp_mse,temp_rmse,temp_within_5c,temp_within_10c,temp_within_20c
Beckmann,0.4765957446808511,0.6680851063829787,0.6808510638297872,0.6978723404255319,0.6978723404255319,0.6170212765957447,0.425531914893617,0.10638297872340424,0.18297872340425533,0.2297872340425532,0.25957446808510637,0.1729707858037118,0.16158056886035005,71,10.066050067753858,264.60931938887404,16.266816510579876,0.4647887323943662,0.7183098591549296,0.9014084507042254
Buchwald-HartwigCross-Coupling,0.456778889899909,0.6105550500454959,0.6596906278434941,0.6997270245677889,0.6997270245677889,0.8343949044585988,0.5914467697907189,0.3348498635122839,0.4494995450409463,0.48316651501364877,0.5250227479526842,0.4213751147096866,0.4029857531771227,538,12.015308532573034,307.0817188996101,17.523747284745067,0.3345724907063197,0.5650557620817844,0.8271375464684015
Chan_LamCoupling,0.6256410256410256,0.7282051282051282,0.7589743589743589,0.7743589743589744,0.7743589743589744,0.9461538461538461,0.7307692307692307,0.37948717948717947,0.5102564102564102,0.5538461538461539,0.6051282051282051,0.4810498156649605,0.4617063116240167,268,5.664197191373626,121.69761594825832,11.031664242001671,0.6865671641791045,0.8432835820895522,0.9365671641791045
DielsAlder,0.23490813648293962,0.3136482939632546,0.33858267716535434,0.37270341207349084,0.37270341207349084,0.8753280839895013,0.3464566929133858,0.17191601049868765,0.21653543307086612,0.22965879265091863,0.26246719160104987,0.20884548551029777,0.2032853430113431,208,17.62823877985088,685.1557600007527,26.17548012932624,0.32211538461538464,0.46634615384615385,0.7019230769230769
Friedel-CraftsAcylation,0.5031578947368421,0.6378947368421053,0.6694736842105263,0.7031578947368421,0.7031578947368421,0.8968421052631579,0.6484210526315789,0.2463157894736842,0.37894736842105264,0.4168421052631579,0.49894736842105264,0.3500804593410123,0.32944203739111183,270,10.885776125722462,322.7580984089576,17.9654696128144,0.45185185185185184,0.6777777777777778,0.8518518518518519
Friedel-CraftsAlkylation,0.3103448275862069,0.44271412680756395,0.4905450500556173,0.5439377085650723,0.5439377085650723,0.9265850945494994,0.5150166852057843,0.27474972191323693,0.3870967741935484,0.42602892102335926,0.45272525027808674,0.3566533139012058,0.33972163452490906,440,11.037113684212619,281.92771935521614,16.790703360944,0.37272727272727274,0.6204545454545455,0.8454545454545455
