arm,seed,family_count,n_test_manifest,candidate_slates,missing_candidate_slates,route_at_10,candidate_recall,sys_at_1,sys_at_3,sys_at_5,sys_at_10,mrr,ndcg_at_10
reafnn_only,0,6,3860,3833,27,0.6319595591212834,0.4634791440857442,0.17213861922051898,0.2728825347352639,0.31560174908730293,0.3632266279297834,0.2368642909044956,0.25762977299249046
reafnn_only,1,6,3860,3833,27,0.6319595591212834,0.46271380468043644,0.19388812357103313,0.28802162565980904,0.3260331375982631,0.3594156387174124,0.25375618358842095,0.2706548017132572
reafnn_only,2,6,3860,3833,27,0.6319595591212834,0.4682104660996825,0.1780991794675302,0.2717978717544103,0.31238667461502256,0.3646488819519511,0.23991609302326192,0.26120884769099906
