family,rr1,rr3,rr5,rr10,pool_route_coverage,pool_context_coverage,pool_coverage,sys1,sys3,sys5,sys10,ndcg10,mrr,temp_n,temp_mae,temp_mse,temp_rmse,temp_within_5c,temp_within_10c,temp_within_20c
Beckmann,0.4765957446808511,0.6680851063829787,0.6808510638297872,0.6978723404255319,0.6978723404255319,0.625531914893617,0.4297872340425532,0.1148936170212766,0.17872340425531916,0.22553191489361704,0.2680851063829787,0.17647507519930233,0.16314448582249932,71,12.623080209946968,330.29917060750597,18.17413465911117,0.30985915492957744,0.5633802816901409,0.8591549295774648
Buchwald-HartwigCross-Coupling,0.456778889899909,0.6105550500454959,0.6596906278434941,0.6997270245677889,0.6997270245677889,0.8462238398544131,0.5950864422202001,0.3312101910828026,0.4558689717925387,0.48134667879890813,0.5222929936305732,0.4199641114599885,0.4031718401349317,542,11.474345358535372,278.91606420851133,16.700780347292497,0.3505535055350554,0.577490774907749,0.8376383763837638
Chan_LamCoupling,0.6256410256410256,0.7282051282051282,0.7589743589743589,0.7743589743589744,0.7743589743589744,0.941025641025641,0.7282051282051282,0.4282051282051282,0.5564102564102564,0.6,0.6384615384615384,0.5228879159796693,0.5036404716077256,267,5.556208395332879,114.40940052206007,10.696233006159694,0.6891385767790262,0.8539325842696629,0.947565543071161
DielsAlder,0.23490813648293962,0.3136482939632546,0.33858267716535434,0.37270341207349084,0.37270341207349084,0.8753280839895013,0.34776902887139105,0.16010498687664043,0.22178477690288714,0.24146981627296588,0.2690288713910761,0.20524419502632463,0.19902749730984945,208,19.760967283008192,721.4568265009234,26.859948371151486,0.21153846153846154,0.3894230769230769,0.6201923076923077
Friedel-CraftsAcylation,0.5031578947368421,0.6378947368421053,0.6694736842105263,0.7031578947368421,0.7031578947368421,0.8926315789473684,0.6484210526315789,0.2631578947368421,0.37473684210526315,0.43157894736842106,0.5073684210526316,0.36243361943302405,0.3422638999743352,270,10.847048620603703,286.39229220701577,16.923128913029522,0.42592592592592593,0.6444444444444445,0.8518518518518519
Friedel-CraftsAlkylation,0.3103448275862069,0.44271412680756395,0.4905450500556173,0.5439377085650723,0.5439377085650723,0.9221357063403782,0.5139043381535039,0.27919911012235815,0.3848720800889877,0.43270300333704115,0.46273637374860954,0.3628317453801268,0.34410510936134897,439,10.181588115276671,267.7394805839912,16.362746731034836,0.4396355353075171,0.6514806378132119,0.8656036446469249
