family,display_family,test_products,base_route_at_1,base_route_at_3,base_route_at_5,base_route_at_10,family_tuned_route_at_1,family_tuned_route_at_3,family_tuned_route_at_5,family_tuned_route_at_10,delta_route_at_1,delta_route_at_3,delta_route_at_5,delta_route_at_10
Chan_LamCoupling,Chan-Lam,390,0.028205128205128206,0.06153846153846154,0.07435897435897436,0.12307692307692308,0.5641025641025641,0.6461538461538462,0.6717948717948717,0.7,0.5358974358974359,0.5846153846153846,0.5974358974358974,0.5769230769230769
MACRO-AVG,MACRO-AVG,390,0.028205128205128206,0.06153846153846154,0.07435897435897436,0.12307692307692308,0.5641025641025641,0.6461538461538462,0.6717948717948717,0.7,0.5358974358974359,0.5846153846153846,0.5974358974358974,0.5769230769230769
WEIGHTED-AVG,WEIGHTED-AVG,390,0.028205128205128206,0.06153846153846154,0.07435897435897436,0.12307692307692308,0.5641025641025641,0.6461538461538462,0.6717948717948717,0.7,0.5358974358974359,0.5846153846153846,0.5974358974358974,0.5769230769230769
