family,display_family,test_products,base_route_at_1,base_route_at_3,base_route_at_5,base_route_at_10,family_tuned_route_at_1,family_tuned_route_at_3,family_tuned_route_at_5,family_tuned_route_at_10,delta_route_at_1,delta_route_at_3,delta_route_at_5,delta_route_at_10
Friedel-CraftsAcylation,Friedel-Crafts Acyl.,475,0.05473684210526316,0.09263157894736843,0.12631578947368421,0.14947368421052631,0.3894736842105263,0.5305263157894737,0.5621052631578948,0.6189473684210526,0.33473684210526317,0.43789473684210534,0.43578947368421056,0.46947368421052627
MACRO-AVG,MACRO-AVG,475,0.05473684210526316,0.09263157894736843,0.12631578947368421,0.14947368421052631,0.3894736842105263,0.5305263157894737,0.5621052631578948,0.6189473684210526,0.33473684210526317,0.43789473684210534,0.43578947368421056,0.46947368421052627
WEIGHTED-AVG,WEIGHTED-AVG,475,0.05473684210526316,0.09263157894736843,0.12631578947368421,0.14947368421052631,0.3894736842105263,0.5305263157894737,0.5621052631578948,0.6189473684210526,0.33473684210526317,0.43789473684210534,0.43578947368421056,0.46947368421052627
