family,display_family,test_products,base_route_at_1,base_route_at_3,base_route_at_5,base_route_at_10,family_tuned_route_at_1,family_tuned_route_at_3,family_tuned_route_at_5,family_tuned_route_at_10,delta_route_at_1,delta_route_at_3,delta_route_at_5,delta_route_at_10
Buchwald-HartwigCross-Coupling,Buchwald-Hartwig,1099,0.13011828935395814,0.2283894449499545,0.278434940855323,0.3275705186533212,0.3994540491355778,0.5341219290263877,0.5732484076433121,0.6032757051865332,0.26933575978161967,0.30573248407643316,0.2948134667879891,0.27570518653321197
MACRO-AVG,MACRO-AVG,1099,0.13011828935395814,0.2283894449499545,0.278434940855323,0.3275705186533212,0.3994540491355778,0.5341219290263877,0.5732484076433121,0.6032757051865332,0.26933575978161967,0.30573248407643316,0.2948134667879891,0.27570518653321197
WEIGHTED-AVG,WEIGHTED-AVG,1099,0.13011828935395814,0.2283894449499545,0.278434940855323,0.3275705186533212,0.3994540491355778,0.5341219290263877,0.5732484076433121,0.6032757051865332,0.26933575978161967,0.30573248407643316,0.2948134667879891,0.27570518653321197
