arm,seed,family_count,n_test_manifest,candidate_slates,missing_candidate_slates,route_at_10,candidate_recall,sys_at_1,sys_at_3,sys_at_5,sys_at_10,mrr,ndcg_at_10
knn_only,0,6,3860,3833,27,0.6319595591212834,0.5338622913644534,0.24459699772116794,0.3359941218310776,0.3711229544075909,0.42027424018095544,0.304950357299373,0.31880975844276654
knn_only,1,6,3860,3833,27,0.6319595591212834,0.5338622913644534,0.2294109933437505,0.31943413858934827,0.35722364309134713,0.3967950201654989,0.2884828067765293,0.29891241202850666
knn_only,2,6,3860,3833,27,0.6319595591212834,0.5338622913644534,0.20753652188314567,0.2878325772560911,0.32749592728033816,0.37876459778220567,0.26551646741232643,0.277860406888462
